id	line	design_year	effect	before	after
clay_pipe_socket_jointing	infrastructure	510	sanitation	0.018	0.0074
clay_pipe_socket_jointing	infrastructure	510	water_access	0.028	0.0168
fish_run_weir_opening	ecology	510	cohesion	0.005	0.0013
fish_run_weir_opening	ecology	510	ecology_recovery	0.0135	0.0055
fish_run_weir_opening	ecology	510	food_output	0.01	0.007
island_hopping_sailing	logistics	510	naval_capacity	0.1	0.0367
island_hopping_sailing	logistics	510	route_speed	0.0161	0.0027
island_hopping_sailing	logistics	510	survey_speed	0.02	0.0045
island_hopping_sailing	logistics	510	trade_capacity	0.0533	0.0067
place_value	knowledge	510	adoption_rate	0.013	0.0022
place_value	knowledge	510	construction_rate	0.02	0.0153
place_value	knowledge	510	knowledge_rate	0.071	0.0099
place_value	knowledge	510	standardization	0.061	0.0167
place_value	knowledge	510	state_capacity	0.0097	0.0027
place_value	knowledge	510	trade_capacity	0.036	0.0045
sealed_family_contracts	institutions	510	cohesion	0.0052	0.0013
sealed_family_contracts	institutions	510	legitimacy	0.002	0.0004
sealed_family_contracts	institutions	510	trade_capacity	0.0025	0.0003
caravan_tolls	institutions	515	state_capacity	0.006	0.0017
caravan_tolls	institutions	515	trade_capacity	0.005	0.0006
date_palm_pollination	nutrition	515	food_storage	0.01	0.0016
skin_disease_exclusion	health	515	disease_exposure	-0.012	-0.0053
skin_disease_exclusion	health	515	legitimacy	0.004	0.0007
vermin_control_cats	ecology	515	disease_exposure	-0.01	-0.0044
vermin_control_cats	ecology	515	food_spoilage	-0.01	-0.004
vermin_control_cats	ecology	515	storage_loss	-0.03	-0.0084
mountain_pack_trains	logistics	518	logistics_endurance	0.03	0.0257
mountain_pack_trains	logistics	518	metal_yield	0.01	0.0087
mountain_pack_trains	logistics	518	trade_capacity	0.0267	0.0033
border_fortress_chains	security	520	security_efficiency	0.0288	0.0135
border_fortress_chains	security	520	state_capacity	0.01	0.0028
fractional_quantities	knowledge	520	knowledge_rate	0.021	0.0029
fractional_quantities	knowledge	520	standardization	0.012	0.0033
fractional_quantities	knowledge	520	state_capacity	0.004	0.0011
fractional_quantities	knowledge	520	trade_capacity	0.0075	0.0009
offering_omens	culture	520	legitimacy	0.002	0.0004
shaft_furnaces	production	520	metal_yield	0.08	0.0696
shared_woodland_boundaries	ecology	520	cohesion	0.01	0.0026
shared_woodland_boundaries	ecology	520	legitimacy	0.005	0.0009
shared_woodland_boundaries	ecology	520	timber_pressure	-0.03	-0.0086
timber_splice_connections	infrastructure	520	construction_rate	0.003	0.0023
timber_splice_connections	infrastructure	520	housing_output	0.006	0.0057
date_syrup_preserves	nutrition	525	food_storage	0.02	0.0031
date_syrup_preserves	nutrition	525	trade_capacity	0.008	0.001
merchant_quarters_abroad	logistics	525	adoption_rate	0.02	0.0034
merchant_quarters_abroad	logistics	525	trade_capacity	0.04	0.005
property_registers	institutions	525	legitimacy	0.0037	0.0007
property_registers	institutions	525	state_capacity	0.016	0.0044
property_registers	institutions	525	trade_capacity	0.023	0.0029
sickle_sword	security	525	legitimacy	0.005	0.0009
sickle_sword	security	525	warfare_readiness	0.0121	0.0035
alum_mordant_dyeing	production	530	craft_output	0.004	0.0017
alum_mordant_dyeing	production	530	trade_capacity	0.012	0.0015
belonging_oaths	demography	530	cohesion	0.012	0.0031
belonging_oaths	demography	530	labor_efficiency	0.006	0.0054
belonging_oaths	demography	530	legitimacy	0.008	0.0015
chariot_crews	security	530	task_coordination	0.01	0.0071
chariot_crews	security	530	warfare_readiness	0.0202	0.0058
god_boat_procession	culture	530	cohesion	0.0039	0.001
god_boat_procession	culture	530	legitimacy	0.0025	0.0005
light_wells	infrastructure	530	disease_exposure	-0.01	-0.0044
light_wells	infrastructure	530	health_protection	0.0105	0.0053
light_wells	infrastructure	530	housing_output	0.018	0.017
mad_dog_liability	health	530	injury_risk	-0.006	-0.002
mad_dog_liability	health	530	legitimacy	0.006	0.0011
mad_dog_liability	health	530	state_capacity	0.004	0.0011
mine_spoil_containment	ecology	530	pollution	-0.0127	-0.0099
town_mayors	institutions	530	legitimacy	0.0025	0.0005
town_mayors	institutions	530	state_capacity	0.008	0.0022
town_mayors	institutions	530	task_coordination	0.0057	0.004
worked_problem_tablets	knowledge	530	adoption_rate	0.021	0.0036
worked_problem_tablets	knowledge	530	knowledge_rate	0.036	0.005
royal_appeal_court	institutions	535	cohesion	0.0026	0.0007
royal_appeal_court	institutions	535	legitimacy	0.005	0.0009
royal_appeal_court	institutions	535	state_capacity	0.004	0.0011
apprentice_contracts	labor	540	adoption_rate	0.045	0.0077
apprentice_contracts	labor	540	craft_output	0.07	0.0292
apprentice_contracts	labor	540	knowledge_preservation	0.01	0.0075
apprentice_contracts	labor	540	labor_efficiency	0.0033	0.003
building_shading_design	infrastructure	540	fatigue	-0.0035	-0.0025
building_shading_design	infrastructure	540	health_protection	0.007	0.0035
building_shading_design	infrastructure	540	housing_output	0.012	0.0113
famine_reserves	nutrition	540	food_storage	0.08	0.0126
famine_reserves	nutrition	540	legitimacy	0.015	0.0028
famine_reserves	nutrition	540	neonatal_survival	0.006	0.0029
famine_reserves	nutrition	540	state_capacity	0.02	0.0056
famine_reserves	nutrition	540	storage_loss	-0.02	-0.0056
glacis_ramparts	security	540	security_efficiency	0.0192	0.009
letters_to_the_god	culture	540	adoption_rate	0.0027	0.0005
letters_to_the_god	culture	540	cohesion	0.0026	0.0007
letters_to_the_god	culture	540	legitimacy	0.002	0.0004
pilots_sea_lanes	logistics	540	injury_risk	-0.01	-0.0034
pilots_sea_lanes	logistics	540	naval_capacity	0.04	0.0147
pilots_sea_lanes	logistics	540	route_speed	0.0161	0.0027
price_wage_schedules	institutions	540	cohesion	0.002	0.0005
price_wage_schedules	institutions	540	legitimacy	0.002	0.0004
price_wage_schedules	institutions	540	standardization	0.012	0.0033
price_wage_schedules	institutions	540	trade_capacity	0.005	0.0006
regional_maps	knowledge	540	route_speed	0.1	0.0167
regional_maps	knowledge	540	state_capacity	0.008	0.0022
regional_maps	knowledge	540	survey_speed	0.09	0.0203
regional_maps	knowledge	540	warfare_readiness	0.03	0.0086
timed_grass_burning	ecology	540	disaster_risk	-0.0051	-0.0048
timed_grass_burning	ecology	540	ecology_recovery	0.0135	0.0055
timed_grass_burning	ecology	540	food_output	0.005	0.0035
wet_nurse_contracts	demography	540	neonatal_survival	0.012	0.0059
wet_nurse_contracts	demography	540	state_capacity	0.004	0.0011
womens_ailment_texts	health	540	knowledge_preservation	0.01	0.0075
womens_ailment_texts	health	540	maternal_safety	0.012	0.0088
licensed_merchant_houses	institutions	545	state_capacity	0.003	0.0008
licensed_merchant_houses	institutions	545	trade_capacity	0.015	0.0019
palace_wall_painting	culture	545	craft_output	0.005	0.0021
palace_wall_painting	culture	545	legitimacy	0.0025	0.0005
square_root_tables	knowledge	545	construction_rate	0.02	0.0153
square_root_tables	knowledge	545	knowledge_rate	0.029	0.0041
square_root_tables	knowledge	545	survey_speed	0.02	0.0045
written_patrol_reports	security	545	knowledge_preservation	0.005	0.0037
written_patrol_reports	security	545	security_efficiency	0.0144	0.0068
written_patrol_reports	security	545	state_capacity	0.01	0.0028
divorce_settlements	demography	548	cohesion	0.004	0.001
divorce_settlements	demography	548	legitimacy	0.006	0.0011
allied_contingents	security	550	warfare_readiness	0.0162	0.0037
ceramic_pipe_fit_gauges	infrastructure	550	repair_capacity	0.01	0.0088
ceramic_pipe_fit_gauges	infrastructure	550	standardization	0.012	0.0083
coppiced_charcoal_woods	ecology	550	timber_pressure	-0.04	-0.004
healer_fee_law	health	550	legitimacy	0.008	0.0014
healer_fee_law	health	550	state_capacity	0.006	0.002
prearranged_beacon_chains	knowledge	550	security_efficiency	0.04	0.0132
prearranged_beacon_chains	knowledge	550	task_coordination	0.0085	0.0028
prearranged_beacon_chains	knowledge	550	warfare_readiness	0.02	0.0046
public_law_stele	institutions	550	adoption_rate	0.013	0.0019
public_law_stele	institutions	550	cohesion	0.016	0.003
public_law_stele	institutions	550	legitimacy	0.021	0.0038
public_law_stele	institutions	550	state_capacity	0.0097	0.0033
sailing_calendar	logistics	550	disaster_risk	-0.0051	-0.0016
sailing_calendar	logistics	550	naval_capacity	0.03	0.0257
sailing_calendar	logistics	550	trade_capacity	0.0133	0.0031
ceramic_glaze_formulation	production	555	craft_output	0.006	0.0029
ceramic_glaze_formulation	production	555	food_spoilage	-0.02	-0.016
ceramic_glaze_formulation	production	555	trade_capacity	0.006	0.0014
ceramic_glaze_formulation	production	555	water_safety	0.006	0.0052
levy_exemptions	labor	555	craft_output	0.003	0.0014
levy_exemptions	labor	555	labor_efficiency	0.0018	0.0012
scribal_songs_satires	culture	555	adoption_rate	0.011	0.0016
scribal_songs_satires	culture	555	knowledge_preservation	0.0032	0.0007
service_land_grants	institutions	555	cultivation_yield	0.01	0.0051
service_land_grants	institutions	555	state_capacity	0.006	0.002
service_land_grants	institutions	555	warfare_readiness	0.03	0.0069
widow_portion_law	demography	556	cohesion	0.008	0.0015
widow_portion_law	demography	556	legitimacy	0.008	0.0014
widow_portion_law	demography	556	neonatal_survival	0.005	0.0015
ashlar_masonry	infrastructure	560	construction_rate	0.0045	0.0037
ashlar_masonry	infrastructure	560	disaster_resilience	0.0225	0.0101
ashlar_masonry	infrastructure	560	legitimacy	0.006	0.0011
casemate_walls	security	560	disaster_resilience	0.01	0.0045
casemate_walls	security	560	security_efficiency	0.024	0.0079
consonantal_alphabet	knowledge	560	adoption_rate	0.064	0.0094
consonantal_alphabet	knowledge	560	knowledge_preservation	0.021	0.0047
consonantal_alphabet	knowledge	560	knowledge_rate	0.028	0.022
consonantal_alphabet	knowledge	560	trade_capacity	0.018	0.0042
dried_salted_cheese	nutrition	560	food_storage	0.025	0.01
dried_salted_cheese	nutrition	560	logistics_endurance	0.015	0.0086
dried_salted_cheese	nutrition	560	trade_capacity	0.008	0.0019
farmers_almanac	ecology	560	cultivation_yield	0.03	0.0153
farmers_almanac	ecology	560	disaster_risk	-0.0102	-0.0032
farmers_almanac	ecology	560	ecological_pressure	-0.012	-0.005
farmers_almanac	ecology	560	knowledge_preservation	0.02	0.0045
farmers_almanac	ecology	560	observation_rate	0.01	0.0053
harbor_warehouses	logistics	560	food_storage	0.02	0.008
harbor_warehouses	logistics	560	storage_loss	-0.03	-0.007
harbor_warehouses	logistics	560	trade_capacity	0.0267	0.0062
jurisdiction_boundaries	institutions	560	cohesion	0.0026	0.0005
jurisdiction_boundaries	institutions	560	legitimacy	0.0037	0.0007
jurisdiction_boundaries	institutions	560	state_capacity	0.01	0.0034
ocean_sailing	security	560	task_coordination	0.015	0.0049
ocean_sailing	security	560	warfare_readiness	0.035	0.008
pilgrimage	culture	560	cohesion	0.0079	0.0015
pilgrimage	culture	560	legitimacy	0.0025	0.0004
pilgrimage	culture	560	trade_capacity	0.005	0.0012
contraceptive_pessaries	demography	562	maternal_safety	0.012	0.0059
contraceptive_pessaries	demography	562	neonatal_survival	0.006	0.0018
injury_manual	health	565	injury_risk	-0.025	-0.0044
injury_manual	health	565	knowledge_preservation	0.02	0.0045
refractory_body_trials	production	565	craft_output	0.002	0.001
three_year_nursing	demography	568	maternal_safety	0.006	0.0029
three_year_nursing	demography	568	neonatal_survival	0.015	0.0044
attendance_lists	labor	570	labor_efficiency	0.0018	0.0012
attendance_lists	labor	570	state_capacity	0.006	0.002
attendance_lists	labor	570	task_coordination	0.015	0.0049
ceramic_crucibles	production	570	craft_output	0.002	0.001
ceramic_crucibles	production	570	metal_yield	0.02	0.0055
dated_omen_records	knowledge	570	knowledge_preservation	0.0064	0.0014
dated_omen_records	knowledge	570	legitimacy	0.002	0.0004
dated_omen_records	knowledge	570	observation_rate	0.039	0.0205
foreign_fashion_adoption	culture	570	adoption_rate	0.008	0.0012
foreign_fashion_adoption	culture	570	trade_capacity	0.005	0.0012
mine_shoring	infrastructure	570	construction_rate	0.03	0.0244
mine_shoring	infrastructure	570	metal_yield	0.08	0.022
workshop_quotas	institutions	570	craft_output	0.04	0.0191
workshop_quotas	institutions	570	standardization	0.0082	0.0057
workshop_quotas	institutions	570	state_capacity	0.004	0.0014
separate_grain_lines	nutrition	572	cultivation_yield	0.015	0.0076
separate_grain_lines	nutrition	572	standardization	0.008	0.0055
bronze_rapiers	security	575	warfare_readiness	0.0121	0.0028
planted_timber_groves	ecology	575	timber_pressure	-0.03	-0.003
cautery	health	576	injury_risk	-0.01	-0.0018
levirate_marriage	demography	578	cohesion	0.006	0.0011
levirate_marriage	demography	578	neonatal_survival	0.004	0.0012
circuit_inspectors	institutions	580	legitimacy	0.0025	0.0004
circuit_inspectors	institutions	580	state_capacity	0.01	0.0034
circuit_inspectors	institutions	580	storage_loss	-0.01	-0.0023
cistern_flushed_drains	infrastructure	580	disease_exposure	-0.03	-0.008
cistern_flushed_drains	infrastructure	580	sanitation	0.03	0.0088
cistern_flushed_drains	infrastructure	580	water_safety	0.012	0.0104
crucible_glass_melting	production	580	craft_output	0.003	0.0014
crucible_glass_melting	production	580	trade_capacity	0.006	0.0014
shadow_clock	knowledge	580	labor_efficiency	0.01	0.0065
shadow_clock	knowledge	580	observation_rate	0.019	0.01
shadow_clock	knowledge	580	task_coordination	0.0085	0.0028
sung_divine_narrative	culture	580	cohesion	0.0066	0.0013
sung_divine_narrative	culture	580	knowledge_preservation	0.0064	0.0014
sung_divine_narrative	culture	580	legitimacy	0.0037	0.0007
trade_elders	labor	580	cohesion	0.0075	0.0014
trade_elders	labor	580	craft_output	0.002	0.001
trade_elders	labor	580	legitimacy	0.006	0.0011
trade_elders	labor	580	task_coordination	0.0075	0.0024
fruit_tree_grafting	nutrition	585	cultivation_yield	0.03	0.0153
fruit_tree_grafting	nutrition	585	food_storage	0.01	0.004
fruit_tree_grafting	nutrition	585	knowledge_preservation	0.005	0.0011
pulse_taking	health	585	knowledge_preservation	0.006	0.0013
pulse_taking	health	585	observation_rate	0.008	0.0042
apprentice_quotas	labor	590	adoption_rate	0.01	0.0015
apprentice_quotas	labor	590	craft_output	0.003	0.0014
apprentice_quotas	labor	590	standardization	0.006	0.0042
consignment_lists	logistics	590	knowledge_preservation	0.01	0.0022
consignment_lists	logistics	590	state_capacity	0.01	0.0034
consignment_lists	logistics	590	storage_loss	-0.02	-0.0047
consignment_lists	logistics	590	trade_capacity	0.02	0.0047
core_formed_glass	production	590	craft_output	0.004	0.0019
core_formed_glass	production	590	trade_capacity	0.018	0.0042
feast_of_the_dead	culture	590	cohesion	0.0066	0.0013
feast_of_the_dead	culture	590	legitimacy	0.002	0.0004
frontier_settler_grants	demography	590	housing_output	0.04	0.0254
frontier_settler_grants	demography	590	security_efficiency	0.015	0.0049
frontier_settler_grants	demography	590	state_capacity	0.01	0.0034
outflow_water_clock	knowledge	590	observation_rate	0.019	0.01
outflow_water_clock	knowledge	590	security_efficiency	0.01	0.0033
outflow_water_clock	knowledge	590	task_coordination	0.0085	0.0028
scale_armor_attachment	security	590	injury_risk	-0.015	-0.0026
scale_armor_attachment	security	590	warfare_readiness	0.0121	0.0028
standard_royal_letters	institutions	590	adoption_rate	0.0053	0.0008
standard_royal_letters	institutions	590	state_capacity	0.008	0.0027
standard_royal_letters	institutions	590	task_coordination	0.0085	0.0028
sworn_grazing_rights	ecology	590	cohesion	0.01	0.0019
sworn_grazing_rights	ecology	590	ecological_pressure	-0.012	-0.005
sworn_grazing_rights	ecology	590	legitimacy	0.005	0.0009
timber_laced_walls	infrastructure	590	disaster_resilience	0.0375	0.0168
timber_laced_walls	infrastructure	590	housing_output	0.006	0.0038
remedy_compendia	health	595	adoption_rate	0.012	0.0018
remedy_compendia	health	595	knowledge_preservation	0.03	0.0067
remedy_compendia	health	595	observation_rate	0.006	0.0032
tapestry_weaving	production	595	craft_output	0.004	0.0019
tapestry_weaving	production	595	legitimacy	0.003	0.0005
tapestry_weaving	production	595	trade_capacity	0.009	0.0021
checked_master_copies	knowledge	600	adoption_rate	0.011	0.0016
checked_master_copies	knowledge	600	knowledge_preservation	0.019	0.0043
checked_master_copies	knowledge	600	standardization	0.0082	0.0057
colonnaded_porticoes	infrastructure	600	cohesion	0.005	0.001
colonnaded_porticoes	infrastructure	600	construction_rate	0.003	0.0024
colonnaded_porticoes	infrastructure	600	housing_output	0.006	0.0038
colonnaded_porticoes	infrastructure	600	legitimacy	0.006	0.0011
colonnaded_porticoes	infrastructure	600	trade_capacity	0.006	0.0014
crew_loans_between_cities	labor	600	adoption_rate	0.015	0.0022
crew_loans_between_cities	labor	600	construction_rate	0.003	0.0024
crew_loans_between_cities	labor	600	labor_efficiency	0.0018	0.0012
crew_loans_between_cities	labor	600	task_coordination	0.0075	0.0024
festival_bread_sharing	culture	600	cohesion	0.0079	0.0015
festival_bread_sharing	culture	600	legitimacy	0.0031	0.0006
field_armorer_teams	security	600	logistics_endurance	0.01	0.0057
field_armorer_teams	security	600	repair_capacity	0.03	0.0264
field_armorer_teams	security	600	warfare_readiness	0.0081	0.0019
protected_temple_woods	ecology	600	legitimacy	0.005	0.0009
protected_temple_woods	ecology	600	timber_pressure	-0.03	-0.003
refractory_brick_firing	production	600	metal_yield	0.02	0.0055
refractory_brick_firing	production	600	repair_capacity	0.01	0.0088
relay_team_stations	logistics	600	logistics_endurance	0.02	0.0114
relay_team_stations	logistics	600	state_capacity	0.01	0.0034
relay_team_stations	logistics	600	travel_speed	0.04	0.032
service_land_registers	institutions	600	legitimacy	0.002	0.0004
service_land_registers	institutions	600	state_capacity	0.008	0.0027
service_land_registers	institutions	600	warfare_readiness	0.01	0.0023
